RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
72249,645,32825,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,1125.62703,1142.565532,1163.005073,1150.276118,1146.613032,1142.545949,1175.583844,1184.308466,1189.987923,1187.717191,1192.12888,1193.937054,1191.841083,1194.121936,1201.8452,1219.636221,1232.92278,1252.055806,1275.648128,1278.211755,1262.390431,1239.221282,1244.2837,1252.650736,1247.492525,1243.757654,1253.663275,1272.172778,1290.33991,1301.463048,1312.073296,1308.64261,1297.473651,1293.495117,1297.908312,1307.905508,1323.357346,1337.401849,1355.137269,1366.451411,1377.48725,1385.327633,1396.675869,1388.016771,1393.513872,1384.765542,1394.081201,1386.55912,1392.489835,1405.833226,1423.197662,1434.041911,1435.226359,1439.893885,1451.03862,1450.924498,1454.947243,1432.875243,1432.212638,1430.431538,1449.202958,1451.756433,1444.247696,1463.556259,1500.327635,1522.318014,1527.257819,1518.036179,1515.977648,1510.697333,1501.376397,1519.408484,1527.250968,1554.500455,1582.194231,1622.676824,1686.926051,1751.660678,1811.208958,1853.594769,1877.818629,1881.669152,1890.624579,1891.913901,1919.551661,1918.469032,1943.077412,1988.722721,2029.76368,2061.526693,2054.451739,2046.288685,2023.233633,1999.014379
98948,647,96817,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.970426,2082.180625,2052.845955,2034.381828,1987.328674,2029.463213,2090.925113,2220.312831,2211.139425,2317.628761,2277.661523,2331.546984,2231.191365,2267.21041,2257.301587
61229,648,8873,zip,NJ,NJ,Somerset,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.937528,2397.972879,2338.458604,2374.107881,2360.268873,2467.413728,2508.452608,2627.911328,2664.26617,2661.457916,2622.518745,2587.286575,2598.028348,2597.222222
84491,649,60440,zip,IL,IL,Bolingbrook,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.68961,1876.27677,1858.338953,1888.014893,1916.330097,1926.452552,2006.878074,2080.466821,2145.663897,2122.116709,2069.021464,2050.275802,2057.656573,2052.421108,2094.254515,2124.567536,2190.441421,2162.246508,2166.234825,2178.353997,2306.830858,2351.188993,2304.097764,2238.211909,2223.666667
60688,650,7470,zip,NJ,NJ,Wayne,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2848.446489,2889.403152,2743.166667
70511,651,29483,zip,SC,SC,Summerville,"Charleston-North Charleston, SC",Dorchester County,1133.111569,1132.274068,1135.312858,1137.740997,1139.352671,1131.471834,1130.378075,1131.372546,1096.76458,1090.028922,1103.973415,1160.464111,1180.572015,1180.891628,1189.135119,1198.936772,1214.668245,1185.359449,1183.149693,1176.528,1205.15798,1202.134808,1153.98342,1166.538374,1195.087331,1267.702637,1240.502249,1242.517244,1238.32275,1284.112047,1276.85877,1289.102059,1284.239016,1280.872389,1233.851338,1247.6117,1269.640006,1321.28834,1327.458393,1320.369791,1337.600231,1333.480908,1346.807283,1345.69564,,1336.41398,1324.905844,1335.51829,1351.997719,1378.319674,1393.714243,1398.345277,1388.498699,1389.539219,1386.095784,1393.705246,1426.150749,1427.623758,1434.508866,1419.372618,1447.428192,1448.019895,1434.131952,1426.102295,1445.06559,1474.182392,1498.915989,1502.737632,1499.133048,1454.066709,1470.700128,1468.32881,1534.225599,1535.224888,1568.9786,1574.11375,1604.326555,1643.027787,1682.814445,1725.159917,1706.643398,1690.139413,1667.925667,1669.290423,1685.463206,1701.197248,1753.940288,1768.058381,1790.440315,1806.121964,1869.980938,1897.862593,1889.171916,1840.844444
60615,653,7111,zip,NJ,NJ,Irvington,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.177177,1609.486258,1633.941985,1623.324092,1624.569166,1641.602886,1692.268109,1758.599274,1778.663805,1854.553953,1865.12348,1874.55266,1791.482282,1738.674389,1760.5
98950,654,96819,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.871993,2494.137498,2647.801563,2650
95799,655,89103,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,818.6421558,819.4176659,827.0754333,864.4535362,876.0034929,884.8784754,859.2193479,854.6385397,854.0583203,863.8830148,874.7390885,877.355084,867.6399849,868.957676,863.6538723,867.3337782,868.2083189,879.2911018,884.8949937,885.2805595,892.5397266,900.068857,910.2137299,912.7157208,916.1752394,922.0496327,929.7011889,939.263142,944.5567783,946.096452,947.2112005,945.4576966,954.7448486,961.855114,977.9959963,987.6545601,994.4946429,985.9693215,987.3397472,1001.594811,1023.153872,1030.29935,1028.185433,1035.913313,1033.875428,1033.131764,1031.211229,1042.195542,1052.811849,1056.942632,1064.104449,1078.003033,1097.066332,1103.756575,1102.090022,1097.023363,1091.593059,1086.589368,1086.717231,1101.155788,1106.925157,1086.68951,1063.373543,1067.55957,1096.116403,1122.19901,1136.249824,1143.202966,1148.630358,1155.763559,1154.838644,1155.795696,1155.048121,1192.965895,1254.795731,1326.348436,1381.101987,1425.34026,1464.930606,1492.357767,1527.068521,1527.158475,1545.560898,1512.928709,1515.805412,1511.636468,1540.908983,1546.767627,1553.755823,1539.590791,1539.973764,1510.153495,1477.347548,1475.98914
99252,656,97402,zip,OR,OR,Eugene,"Eugene-Springfield, OR",Lane County,950.2582162,956.5268172,970.1664947,973.7698219,978.5772241,978.0031769,983.410384,985.4620556,986.5127549,996.7860497,1004.373737,1009.432447,1018.530976,1021.123157,1032.780782,1031.076611,1045.350691,1048.603701,1059.014525,1067.735714,1069.393811,1066.982857,1062.544107,1076.737923,1094.285381,1103.929635,1105.344359,1108.73751,1117.406412,1118.591289,1120.048565,1119.74102,1119.002804,1111.423483,1129.628271,1142.132689,1154.652397,1165.355715,1188.775897,1214.577081,1213.689406,1210.249333,1216.124148,1215.28223,1230.151536,1218.323947,1217.856448,1200.502774,1216.039217,1227.880796,1252.153058,1264.265529,1281.211202,1283.865131,1282.421468,1259.142965,1256.723514,1256.635045,1281.116005,1290.723748,1290.311563,1271.102246,1280.351659,1295.930198,1319.613942,1329.051725,1336.109718,1332.509725,1342.503764,1349.254557,1363.738397,1371.775334,1388.146138,1405.17114,1430.381874,1471.380889,1512.608737,1532.559071,1538.433747,1553.979823,1538.51494,1519.680252,1506.422245,1517.801438,1566.039252,1632.508429,1728.504761,1786.389571,1805.659849,1771.97358,1772.251701,1784.284788,1795.135824,1739
74939,657,38654,zip,MS,MS,Olive Branch,"Memphis, TN-MS-AR",DeSoto County,,,,,,,,,,1297.561537,1320.836782,1333.508517,1340.712132,1341.58503,1327.821822,1334.839155,1334.107761,1336.590228,1335.982889,1328.491157,1334.919639,1337.476369,1335.801435,1318.891827,1312.596545,1309.989289,1279.893412,1282.732396,1299.433818,1345.96298,1345.81622,1343.448762,1334.808743,1331.263971,1330.113398,1346.904664,1361.930691,1370.174176,1376.682604,1377.927187,1373.969374,1377.696657,1395.359246,1408.382381,1397.543573,1392.181683,1394.497341,1420.918748,1426.144014,1421.750218,1405.777208,1407.951051,1423.164937,1435.161805,1446.983078,1444.200362,1433.392903,1430.156746,1434.501035,1451.934515,1458.548796,1468.444218,1465.296141,1471.53493,1472.475483,1512.049229,1532.389975,1589.403375,1593.49199,1625.862594,1609.932634,1646.548603,1637.829015,1671.835625,1709.794603,1779.626921,1776.26104,1756.229544,1756.335455,1796.055101,1847.767437,1856.251742,1888.672776,1890.059442,1921.021716,1925.834969,1959.433071,1977.187689,2017.181376,2000.047668,2018.457964,1952.68286,2030.193482,2046.555556
91902,658,77396,zip,TX,TX,,"Houston-The Woodlands-Sugar Land, TX",Harris County,,,,,,,,,,,,,,,1188.87827,1191.2136,1189.930981,1190.034574,1189.376487,1183.238423,1195.721537,1186.155255,1181.402691,1173.917247,1177.074492,1205.641134,1206.995738,1229.239255,1219.672215,1186.181891,1181.610858,1207.793941,1276.581678,1293.632811,1282.304936,1247.976984,1244.204053,1256.314751,1292.898358,1304.403418,1301.689032,1284.75938,1286.400945,1277.931822,1290.644906,1267.545881,1283.830727,1293.217168,1316.903747,1318.153818,1314.508785,1315.526809,1322.04571,1315.827427,1305.056744,1298.512161,1289.279848,1287.684033,1288.066978,1314.846565,1341.053877,1330.355866,1313.019457,1305.700924,1313.475634,1314.798637,1303.281055,1307.651857,1310.356322,1322.582623,1341.405923,1360.626659,1379.99765,1390.292814,1394.041946,1401.782906,1423.21301,1479.430257,1489.50766,1518.821293,1499.30315,1520.370341,1508.872102,1511.139168,1548.159346,1562.464152,1577.379172,1583.307655,1599.756005,1680.976977,1702.684481,1701.184638,1655.974899,1645.027778
61617,659,10003,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,3247.405447,3302.274341,3349.067021,3362.695125,3369.903396,3378.135523,3368.71627,3354.475741,3323.652426,3309.64183,3305.803165,3314.028013,3341.727168,3342.097373,3379.889725,3398.978074,3430.540206,3430.436415,3424.728962,3388.021587,3361.084703,3322.590966,3317.095683,3318.602216,3342.770129,3386.72468,3418.663331,3453.26723,3456.48223,3457.523589,3447.893497,3438.811988,3399.894378,3341.79774,3313.874624,3318.98034,3362.515694,3389.876876,3435.252057,3462.94548,3491.515235,3508.821816,3512.187199,3498.686196,3502.035183,3489.440131,3466.876192,3443.548955,3463.467288,3505.928765,3538.289514,3557.601827,3580.805735,3598.571725,3597.279087,3600.451948,3574.500682,3558.302008,3540.353587,3563.71179,3592.572502,3577.554069,3531.824519,3460.775981,3393.425931,3275.136667,3159.804979,3032.347403,2951.795166,2892.303508,2894.753733,2915.497803,2980.041715,3031.976407,3150.944062,3290.94251,3468.771318,3619.871278,3711.174972,3780.686048,3780.592086,3826.615456,3873.421042,3975.093141,4064.302816,4142.759487,4187.28573,4242.499243,4286.457464,4316.815603,4301.215184,4254.082369,4243.935296,4197.675271
78042,660,46227,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.708835,1377.349148,1361.594945,1371.431598,1364.957465,1397.776244,1415.958429,1425.687575,1420.211938,1385.723501,1380.833333
94408,661,84041,zip,UT,UT,Layton,"Ogden-Clearfield, UT",Davis County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.217316,1430.41683,1462.147414,1437.429991,1401.078673,1431.92735,1493.269021,1570.805228,1620.432003,1655.956092,1649.58059,1665.12081,1670.920814,1674.205429,1692.214466,1686.140235,1730.718104,1716.713024,1755.862843,1792.980601,1831.622706,1845.58283,1816.457055,1826.297897,1834.549532,1843.219444
92319,662,78223,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690
58743,663,2360,zip,MA,MA,Plymouth,"Boston-Cambridge-Newton, MA-NH",Plymouth County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031.836453,2122.804255,2137.347675,2045.979573,1985.123544,1962.160203,,1987.967342,2001.865307,2065.743381,2058.49939,2064.973016,2041.779363,2020.977433,2034.192361,2041.68948,2019.584301,2027.890059,2031.139958,2064.29357,2105.47655,2117.431765,2124.645881,2068.434635,2060.219463,2072.276753,2089.904403,2100.640617,2135.469052,2155.095347,2153.93849,2119.565212,2149.92631,2220.180876,2320.481312,2441.097299,2531.748199,2649.271509,2668.369384,2671.361455,2649.282906,2665.202355,2623.4521,2533.941055,2501.28796,2537.241179,2655.756408,2755.741681,2953.99659,2960.770434,2897.399596,2666.996922,2654.399643,2638.255364,2639.582576,2517.097884
96653,664,92111,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,,,,,,,,,1858.500194,,1921.137379,1939.840927,1933.175153,1918.895159,1921.353658,1946.732173,1933.5852,1924.744409,1921.587332,1939.453183,1971.239332,1972.842769,2015.667536,2045.090727,2094.333704,2078.148308,2041.655089,2032.187892,2071.018165,2094.337206,2122.361323,2112.772005,2134.223774,2112.282954,2107.635743,2127.605685,2151.387189,2188.260598,2171.974723,2171.511864,2166.990554,2189.601331,2207.651767,2207.417567,2225.319863,2238.639749,2240.738802,2236.32781,2228.415967,2254.923987,2253.626538,2276.971982,2268.751101,2301.633404,2317.86013,2315.548789,2327.46786,2309.806929,2332.414627,2320.184071,2346.822454,2321.130158,2317.979724,2299.654077,2346.23065,2367.401343,2387.664703,2379.846354,2363.697437,2379.602662,2393.115238,2400.066044,2419.218435,2465.546822,2541.489716,2582.606118,2608.15976,2669.286466,2660.98588,2716.378834,2772.073906,2845.936592,2943.137751,2960.1916,2942.664464,3007.256587,3056.579821,3219.694742,3224.038401,3253.242659,3240.13868,3206.509229,3212.49959,3246.077381
70016,665,28540,zip,NC,NC,Jacksonville,"Jacksonville, NC",Onslow County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.841063,1284.761758,1209.066138
96520,666,91786,zip,CA,CA,Upland,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,1328.713535,1361.246924,1352.306137,1384.656091,1368.821244,1399.559436,1404.251312,1411.718109,1398.770945,1398.379548,1413.479512,1429.545989,1424.201058,1434.078553,1456.899952,1476.275688,1534.135926,1544.2832,1529.452055,1480.516239,1472.340852,1504.428977,1515.937012,1523.169416,1525.228833,1537.279094,1552.583125,1561.87862,1557.942242,1566.464066,1577.25481,1600.843822,1607.071757,1610.638655,1606.457459,1608.353008,1611.094164,1632.572468,1653.993489,1670.328173,1666.115667,1658.362393,1668.599105,1668.324978,1692.568347,1697.553753,1715.327285,1714.204897,1693.285112,1673.946889,1660.058548,1659.986677,1681.873921,1693.118728,1719.987141,1764.784247,1802.572513,1827.509369,1815.100616,1815.332103,1837.90965,1861.123375,1889.406907,1933.492675,1998.717546,2040.617429,2067.56836,2066.665297,2079.787882,2114.028769,2179.619777,2228.333249,2225.643221,2215.129639,2222.501589,2257.047775,2238.74023,2233.710285,2212.366664,2223.406619,2208.255219,2233.900735
97796,669,94591,zip,CA,CA,Vallejo,"Vallejo, CA",Solano County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.951784,2353.49929,2437.26834,2442.200069,2469.184016,2435.295234,2481.961943,2493.342993,2508.727486,2498.799624,2488.833767,2532.112535,2548.855913,2582.19361,2607.953801,2612.728827,2721.455855,2736.614024,2732.6808,2657.294148,2608.244071,2613.091667
97286,670,93458,zip,CA,CA,Santa Maria,"Santa Maria-Santa Barbara, CA",Santa Barbara County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.256769,2107.628449,2006.309252,2050.220637,2051.81915,2174.139383,2145.735659,2184.062656,2086.670033,1982.33909,1937.033463,1939.222222
72356,671,33018,zip,FL,FL,Hialeah Gardens,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791.636822,2751.970816,2824.801048,2859.188504,3012.332843,3012.48496,3066.649137,3093.8034,3103.018377,3050.225431,3026.097093,2963.055556
97984,672,95116,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.58941,2560.646684,2552.338385,2578.342048,2621.912079,2648.82593,2656.24822,2667.281907,2652.7287,2655.406689,2643.109849,2646.944722,2655.611097,2674.159639,2697.428073,2668.743111,2664.435619,2629.415082,2616.8216,2576.037014,2583.649096,2578.298906,2632.026629,2489.534208,2518.731154,2515.482939,2626.710634,2660.975695,2654.614278,2804.87215,2818.147368,2858.474792,2811.269278,2821.046284,2806.620879,2842.716525,2895.70767,2866.208207,2938.989565,3024.898533,3182.065898,3155.256305,3083.174361,3174.49735,3104.599577,3158.453876,3036.666667
85947,673,63129,zip,MO,MO,Oakville,"St. Louis, MO-IL",Saint Louis County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.375
65859,674,19320,zip,PA,PA,Coatesville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.255514,1465.508657,1452.20409,1424.071489,1415.824345,1361.706023,1554.166667
95843,675,89147,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1053.202555,1066.98457,1065.322011,1070.442943,1078.399724,1083.134599,1081.66246,1074.038867,1077.706777,1075.969056,1080.371637,1077.297561,1090.604294,1094.225669,1101.151591,1109.335705,1118.575167,1127.416679,1127.435755,1134.408576,1139.289707,1138.630477,1139.182391,1145.012471,1147.718523,1156.973362,1165.851167,1182.189019,1182.199632,1187.523187,1187.229805,1198.459346,1197.04574,1210.62505,1212.842329,1216.479794,1204.291123,1214.130997,1223.991648,1247.805171,1253.001078,1264.662228,1269.525672,1279.411769,1282.629546,1287.577477,1295.114737,1305.807135,1318.395173,1324.594952,1334.144938,1333.634145,1348.421242,1352.376596,1360.962189,1357.513948,1353.792076,1349.900717,1338.407211,1346.507213,1354.745826,1351.957634,1342.656613,1324.76205,1342.353354,1355.636957,1380.628965,1392.786639,1404.935058,1413.440086,1422.401115,1428.752463,1450.574697,1478.915039,1523.537968,1575.991162,1654.096172,1740.715706,1807.022345,1820.77315,1810.198766,1808.01718,1830.933168,1855.106417,1856.161551,1844.1642,1844.048248,1860.575387,1884.594196,1881.003402,1862.416847,1809.171393,1783.864476,1767.380424
78975,676,48103,zip,MI,MI,Ann Arbor,"Ann Arbor, MI",Washtenaw County,1444.541071,1451.238075,1464.545969,1493.811706,1481.659134,1476.625881,1479.541154,1466.989396,1461.963884,1458.930302,1454.114081,1456.432434,1466.022035,1493.617034,1510.460834,1511.274398,1526.509635,1512.380649,1515.491473,1512.870063,1515.117149,1505.004939,1506.381511,1523.379686,1538.018177,1560.332268,1573.247869,1603.097043,1607.823472,1619.426283,1609.90896,1594.876659,1577.440284,1570.968747,1580.388181,1585.038937,1606.640442,1616.685232,1640.685891,1641.389916,1645.880964,1634.965816,1631.328262,1639.923006,1645.935803,1647.756674,1620.20384,1639.708758,1658.35058,1697.928137,1690.099208,1691.7812,1687.128067,1694.71451,1683.155062,1684.606749,1643.784974,1657.363326,1661.64323,1698.119408,1724.401175,1703.845058,1701.739708,1689.685919,1725.139506,1738.501187,1724.212726,1705.814778,1708.600721,1715.827296,1720.707456,1736.749577,1740.516,1765.677656,1779.077589,1831.9014,1875.364517,1922.191198,1948.451236,1932.100576,1954.671387,1950.472921,1975.639614,1950.514294,1955.711952,2000.554697,2031.369961,2082.626558,2124.645348,2166.319182,2159.843805,2106.901249,2082.947454,2076.124459
97329,677,93551,zip,CA,CA,Palmdale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629.403785,2709.772508,2629.455506,2718.4523,2717.136069,2791.980029,2854.996934,2970.701193,3011.408443,2994.776998,2992.237788,3063.929509,3075.149737,3056.61571,2972.567338,2916.844444
94282,678,83709,zip,ID,ID,Boise,"Boise City, ID",Ada County,1039.944393,1055.943798,1071.138048,1070.590493,1074.109793,1081.259484,1085.418713,1080.573284,1068.548909,1066.837655,1072.320385,1081.341197,1097.325052,1112.302239,1134.391616,1147.07194,1158.552464,1165.824618,1170.20893,1174.663662,1164.285462,1152.533805,1142.626545,1154.036516,1167.355179,1195.361039,1213.376243,1237.963363,1250.085557,1259.370145,1247.795821,1238.731112,1232.073657,1222.433396,1222.351429,1241.571403,1258.592371,1270.833581,1284.981741,1315.054166,1333.098507,1334.11305,1349.226903,1355.554678,1358.529533,1342.380872,1331.789239,1335.378174,1346.343944,1367.975725,1386.483769,1407.854592,1423.622681,1431.560549,1432.712637,1436.503033,1433.669009,1428.52528,1432.943725,1439.478216,1462.612654,1465.028774,1467.782591,1465.025621,1469.346337,1493.8173,1515.222313,1555.804066,1567.835963,1588.546773,1577.091852,1617.446165,1663.573041,1744.794764,1802.526709,1872.027344,1912.713961,1948.242747,1942.724075,1933.502475,1906.770931,1863.18151,1868.475964,1891.512371,1916.30646,1947.894891,1979.629267,2038.85981,2061.308072,2060.965508,2046.59362,2027.335375,1995.134896,1982.847222
91264,679,76119,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.503196,1275.192172,1261.467014,1252.581465,1271.378168,1304.564573,1322.456709,1309.171091,1313.137776,1268.064111,1311.25
92017,680,77546,zip,TX,TX,Friendswood,"Houston-The Woodlands-Sugar Land, TX",Galveston County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805.265813,1816.829284,1854.274139,1850.126627,1845.307239,1875.559806,,1881.068793,1870.806263,1882.5
88457,682,70072,zip,LA,LA,Marrero,"New Orleans-Metairie, LA",Jefferson Parish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900
66703,683,20904,zip,MD,MD,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.483234,1622.671455,1649.727026,1638.768342,1655.559816,1678.872819,1700.345794,1721.753713,1734.733707,1744.161554,1727.422443,1728.163273,1739.488575,1754.383046,1741.137645,1740.279206,1771.972136,1800.315605,1832.790983,1825.907508,1846.569047,1826.865654,1825.083333
95048,684,85710,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,677.7090714,684.4092452,683.8921506,695.4072597,696.5977263,700.7855621,702.3800723,697.3509272,694.6880797,694.2949925,705.2719293,712.7174235,714.7984968,711.7646058,713.0633002,706.2551131,702.6191963,707.4721337,710.3645532,723.210417,726.4875858,731.3131183,729.2515082,730.5903689,743.4368487,742.6072481,747.8196371,753.0041402,762.9189559,756.4375618,755.7892797,753.3918274,764.463727,761.8361891,766.2832059,763.611104,774.9355768,775.935088,785.4093343,791.7957111,794.5287365,796.7664343,794.4154393,795.9910824,798.6049731,809.6838366,821.181697,830.3889738,819.9054964,829.765322,833.5115863,860.4198787,860.0100417,864.5724551,856.2623071,855.7631296,876.4107599,880.4582587,892.5146131,878.7268097,889.2426219,887.0102633,896.4398953,893.700837,906.95818,921.8197062,940.5993095,962.6941836,945.4989384,,930.2341942,955.1721229,975.5603262,986.7201644,1007.319254,1026.007465,1043.818505,1081.753492,1110.667267,1151.470277,1145.566549,1148.245079,1140.566316,1156.434761,1185.141794,1230.276386,1250.28033,1250.317523,1260.239882,1259.71173,1282.746619,1264.518849,1270.628689,1270.061111
65031,686,17331,zip,PA,PA,Hanover,"York-Hanover, PA",York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.328663,1309.139598,1315.622758,1313.657582,1309.421823,1334.392435,1317.86515,1303.872448,1303.674473,1302.777778
99575,687,98115,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,1562.780599,1579.998276,1573.11769,1595.410406,1613.447881,1617.550551,1617.905931,1630.338483,1606.745636,1607.107769,1594.880138,1630.042721,1641.095533,1646.595073,1659.565572,1680.83376,1722.8561,1749.711321,1778.683418,1752.356927,1732.697962,1689.418646,1704.431835,1719.289416,1750.683389,1755.075136,1772.060372,1791.786059,1820.800313,1831.313796,1847.884696,1833.152735,1796.992925,1776.567856,1769.370331,1778.616613,1796.072812,1812.60452,1830.136344,1838.786507,1845.832242,1864.982109,1842.257634,1831.7775,1811.313607,1808.02076,1806.265373,1803.489664,1812.73212,1841.057899,1868.088182,1888.269067,1894.214396,1908.354822,1914.234904,1915.446371,1903.565404,1893.185142,1901.822635,1902.845116,1919.731653,1915.086262,1920.662679,1919.041787,1933.683623,1926.663872,1914.46884,1872.48555,1838.710565,1798.386389,1791.592421,1813.188284,1824.180657,1845.920326,1853.747182,1909.629491,1960.509942,2028.491725,2068.348146,2075.997753,2080.114251,2084.770815,2099.352731,2096.951418,2107.967696,2131.962658,2169.936403,2193.562744,2210.361367,2215.620818,2222.249542,2235.501232,2200.985974,2205.334127
